0.000, 0.978
1.000, 0.988
2.000, 0.875
3.000, 0.786
4.000, 0.867
5.000, 0.751
6.000, 0.536
7.000, 0.555
8.000, 0.329
9.000, 0.171
10.000, 0.295
11.000, -0.062
12.000, -0.069
13.000, -0.159
14.000, -0.209
15.000, -0.336
16.000, -0.482
17.000, -0.682
18.000, -0.761
19.000, -0.845
20.000, -0.856
21.000, -0.920
22.000, -0.951
23.000, -0.972
24.000, -1.000
25.000, -0.987
26.000, -0.975
27.000, -0.940
28.000, -0.805
29.000, -0.874
30.000, -0.624
31.000, -0.598
32.000, -0.397
33.000, -0.489
34.000, -0.300
35.000, -0.308
36.000, -0.197
37.000, 0.002
38.000, 0.280
39.000, 0.177
40.000, 0.491
41.000, 0.412
42.000, 0.746
43.000, 0.622
44.000, 0.730
45.000, 0.911
46.000, 0.974
47.000, 0.953
48.000, 0.999
49.000, 1.000
50.000, 1.000
51.000, 0.987
52.000, 0.918
53.000, 0.886
54.000, 0.842
55.000, 0.741
56.000, 0.528
57.000, 0.661
58.000, 0.497
59.000, 0.337
60.000, 0.191
61.000, 0.108
62.000, -0.079
63.000, -0.030
64.000, -0.148
65.000, -0.537
66.000, -0.396
67.000, -0.671
68.000, -0.744
69.000, -0.710
70.000, -0.927
71.000, -0.962
72.000, -0.933
73.000, -0.991
74.000, -0.999
75.000, -0.993
76.000, -0.978
77.000, -0.861
78.000, -0.888
79.000, -0.871
80.000, -0.781
81.000, -0.699
82.000, -0.413
83.000, -0.530
84.000, -0.462
85.000, -0.325
86.000, 0.061
87.000, -0.066
88.000, 0.275
89.000, 0.206
90.000, 0.277
91.000, 0.541
92.000, 0.618
93.000, 0.803
94.000, 0.714
95.000, 0.836
96.000, 0.894
97.000, 0.976
98.000, 0.954
99.000, 0.995
100.000, 0.984
101.000, 0.959
102.000, 0.909
103.000, 0.936
104.000, 0.796
105.000, 0.790
106.000, 0.640
107.000, 0.458
108.000, 0.555
109.000, 0.263
110.000, 0.298
111.000, -0.048
112.000, 0.050
113.000, -0.291
114.000, -0.333
115.000, -0.477
116.000, -0.584
117.000, -0.675
118.000, -0.779
119.000, -0.716
120.000, -0.884
121.000, -0.942
122.000, -0.947
123.000, -0.952
124.000, -0.984
125.000, -0.997
126.000, -0.980
127.000, -0.932
128.000, -0.861
129.000, -0.899
130.000, -0.665
131.000, -0.687
132.000, -0.596
133.000, -0.466
134.000, -0.445
135.000, -0.224
136.000, -0.254
137.000, 0.146
138.000, 0.018
139.000, 0.173
140.000, 0.507
141.000, 0.409
142.000, 0.511
143.000, 0.620
144.000, 0.745
145.000, 0.867
146.000, 0.948
147.000, 0.951
148.000, 0.989
149.000, 0.999
150.000, 0.996
151.000, 0.954
152.000, 0.958
153.000, 0.897
154.000, 0.898
155.000, 0.723
156.000, 0.708
157.000, 0.619
158.000, 0.370
159.000, 0.400
160.000, 0.294
161.000, 0.091
162.000, -0.098
163.000, -0.067
164.000, -0.280
165.000, -0.347
166.000, -0.385
167.000, -0.493
168.000, -0.622
169.000, -0.809
170.000, -0.914
171.000, -0.883
172.000, -0.985
173.000, -0.995
174.000, -0.997
175.000, -0.999
176.000, -0.989
177.000, -0.899
178.000, -0.876
179.000, -0.791
180.000, -0.732
181.000, -0.639
182.000, -0.538
183.000, -0.425
184.000, -0.518
185.000, -0.187
186.000, -0.143
187.000, -0.064
188.000, -0.010
189.000, 0.272
190.000, 0.409
191.000, 0.516
192.000, 0.576
193.000, 0.761
194.000, 0.848
195.000, 0.808
196.000, 0.910
197.000, 0.899
198.000, 0.991
199.000, 0.985
200.000, 0.989
201.000, 0.970
202.000, 0.958
203.000, 0.958
204.000, 0.933
205.000, 0.796
206.000, 0.799
207.000, 0.541
208.000, 0.382
209.000, 0.487
210.000, 0.201
211.000, 0.276
212.000, -0.021
213.000, -0.149
214.000, -0.090
215.000, -0.428
216.000, -0.460
217.000, -0.512
218.000, -0.657
219.000, -0.808
220.000, -0.874
221.000, -0.916
222.000, -0.919
223.000, -0.936
224.000, -0.998
225.000, -0.991
226.000, -0.983
227.000, -0.974
228.000, -0.875
229.000, -0.914
230.000, -0.780
231.000, -0.765
232.000, -0.541
233.000, -0.594
234.000, -0.369
235.000, -0.302
236.000, -0.314
237.000, -0.073
238.000, 0.016
239.000, 0.327
240.000, 0.291
241.000, 0.571
242.000, 0.516
243.000, 0.720
244.000, 0.722
245.000, 0.882
246.000, 0.802
247.000, 0.965
248.000, 0.961
249.000, 0.984
250.000, 0.997
251.000, 1.000
252.000, 0.982
253.000, 0.936
254.000, 0.820
255.000, 0.713
256.000, 0.824
257.000, 0.758
258.000, 0.548
259.000, 0.510
260.000, 0.283
261.000, 0.285
262.000, 0.218
263.000, 0.076
264.000, -0.199
265.000, -0.214
266.000, -0.472
267.000, -0.400
268.000, -0.546
269.000, -0.781
270.000, -0.854
271.000, -0.846
272.000, -0.926
273.000, -0.991
274.000, -0.999
275.000, -0.998
276.000, -0.998
277.000, -0.937
278.000, -0.872
279.000, -0.842
280.000, -0.845
281.000, -0.694
282.000, -0.695
283.000, -0.556
284.000, -0.458
285.000, -0.325
286.000, -0.079
287.000, -0.040
288.000, -0.117
289.000, 0.259
290.000, 0.426
291.000, 0.322
292.000, 0.483
293.000, 0.652
294.000, 0.662
295.000, 0.697
296.000, 0.824
297.000, 0.917
298.000, 0.923
299.000, 0.958
300.000, 0.999
301.000, 0.968
302.000, 0.966
303.000, 0.957
304.000, 0.893
305.000, 0.827
306.000, 0.791
307.000, 0.658
308.000, 0.644
309.000, 0.493
310.000, 0.460
311.000, 0.267
312.000, 0.182
313.000, 0.106
314.000, 0.002
315.000, -0.127
316.000, -0.456
317.000, -0.586
318.000, -0.604
319.000, -0.804
320.000, -0.756
321.000, -0.824
322.000, -0.909
323.000, -0.986
324.000, -0.989
325.000, -0.988
326.000, -0.990
327.000, -0.985
328.000, -0.937
329.000, -0.880
330.000, -0.815
331.000, -0.839
332.000, -0.596
333.000, -0.649
334.000, -0.342
335.000, -0.389
336.000, -0.112
337.000, 0.031
338.000, -0.146
339.000, 0.117
340.000, 0.200
341.000, 0.404
342.000, 0.365
343.000, 0.533
344.000, 0.557
345.000, 0.750
346.000, 0.899
347.000, 0.885
348.000, 0.964
349.000, 0.978
350.000, 0.996
351.000, 0.979
352.000, 0.992
353.000, 0.974
354.000, 0.913
355.000, 0.911
356.000, 0.854
357.000, 0.712
358.000, 0.552
359.000, 0.534
360.000, 0.256
361.000, 0.195
362.000, 0.226
363.000, -0.051
364.000, 0.030
365.000, -0.279
366.000, -0.326
367.000, -0.408
368.000, -0.551
369.000, -0.758
370.000, -0.766
371.000, -0.767
372.000, -0.843
373.000, -0.956
374.000, -0.936
375.000, -0.998
376.000, -1.000
377.000, -0.999
378.000, -0.968
379.000, -0.867
380.000, -0.910
381.000, -0.679
382.000, -0.762
383.000, -0.680
384.000, -0.437
385.000, -0.491
386.000, -0.123
387.000, -0.121
388.000, -0.099
389.000, 0.021
390.000, 0.172
391.000, 0.403
392.000, 0.352
393.000, 0.668
394.000, 0.658
395.000, 0.827
396.000, 0.784
397.000, 0.840
398.000, 0.924
399.000, 0.997
400.000, 0.999
401.000, 0.999
402.000, 0.961
403.000, 0.981
404.000, 0.920
405.000, 0.919
406.000, 0.689
407.000, 0.755
408.000, 0.522
409.000, 0.567
410.000, 0.519
411.000, 0.148
412.000, 0.137
413.000, 0.160
414.000, -0.083
415.000, -0.113
416.000, -0.435
417.000, -0.490
418.000, -0.552
419.000, -0.655
420.000, -0.837
421.000, -0.854
422.000, -0.849
423.000, -0.980
424.000, -0.924
425.000, -0.976
426.000, -0.990
427.000, -0.973
428.000, -0.984
429.000, -0.909
430.000, -0.802
431.000, -0.803
432.000, -0.783
433.000, -0.734
434.000, -0.426
435.000, -0.290
436.000, -0.428
437.000, -0.157
438.000, -0.089
439.000, 0.038
440.000, 0.101
441.000, 0.363
442.000, 0.383
443.000, 0.440
444.000, 0.715
445.000, 0.642
446.000, 0.875
447.000, 0.790
448.000, 0.960
449.000, 0.987
450.000, 0.997
451.000, 0.995
452.000, 0.974
453.000, 0.952
454.000, 0.886
455.000, 0.870
456.000, 0.738
457.000, 0.712
458.000, 0.746
459.000, 0.458
460.000, 0.570
461.000, 0.246
462.000, 0.166
463.000, 0.090
464.000, 0.025
465.000, -0.205
466.000, -0.308
467.000, -0.330
468.000, -0.579
469.000, -0.582
470.000, -0.634
471.000, -0.708
472.000, -0.898
473.000, -0.894
474.000, -0.960
475.000, -0.990
476.000, -0.994
477.000, -0.998
478.000, -0.997
479.000, -0.975
480.000, -0.945
481.000, -0.885
482.000, -0.686
483.000, -0.632
484.000, -0.445
485.000, -0.526
486.000, -0.463
487.000, -0.127
488.000, -0.151
489.000, 0.027
490.000, 0.146
491.000, 0.268
492.000, 0.511
493.000, 0.439
494.000, 0.483
495.000, 0.807
496.000, 0.788
497.000, 0.921
498.000, 0.963
499.000, 0.982
