0.000, 1.000
1.000, 0.970
2.000, 0.942
3.000, 0.874
4.000, 0.863
5.000, 0.804
6.000, 0.638
7.000, 0.612
8.000, 0.399
9.000, 0.293
10.000, 0.122
11.000, 0.143
12.000, -0.021
13.000, -0.182
14.000, -0.191
15.000, -0.475
16.000, -0.467
17.000, -0.648
18.000, -0.641
19.000, -0.779
20.000, -0.881
21.000, -0.931
22.000, -0.976
23.000, -0.982
24.000, -0.997
25.000, -0.991
26.000, -0.969
27.000, -0.922
28.000, -0.906
29.000, -0.836
30.000, -0.762
31.000, -0.709
32.000, -0.620
33.000, -0.452
34.000, -0.444
35.000, -0.323
36.000, -0.059
37.000, -0.017
38.000, 0.078
39.000, 0.181
40.000, 0.298
41.000, 0.508
42.000, 0.523
43.000, 0.665
44.000, 0.763
45.000, 0.834
46.000, 0.924
47.000, 0.951
48.000, 0.992
49.000, 0.997
50.000, 0.987
51.000, 0.989
52.000, 0.943
53.000, 0.881
54.000, 0.788
55.000, 0.773
56.000, 0.632
57.000, 0.638
58.000, 0.531
59.000, 0.429
60.000, 0.243
61.000, 0.196
62.000, -0.051
63.000, -0.205
64.000, -0.152
65.000, -0.291
66.000, -0.459
67.000, -0.548
68.000, -0.652
69.000, -0.777
70.000, -0.838
71.000, -0.924
72.000, -0.972
73.000, -0.981
74.000, -0.986
75.000, -0.999
76.000, -0.991
77.000, -0.959
78.000, -0.866
79.000, -0.835
80.000, -0.797
81.000, -0.701
82.000, -0.654
83.000, -0.479
84.000, -0.454
85.000, -0.330
86.000, -0.236
87.000, 0.052
88.000, 0.050
89.000, 0.239
90.000, 0.417
91.000, 0.417
92.000, 0.540
93.000, 0.721
94.000, 0.737
95.000, 0.810
96.000, 0.914
97.000, 0.945
98.000, 0.968
99.000, 0.994
100.000, 0.998
101.000, 0.998
102.000, 0.976
103.000, 0.936
104.000, 0.843
105.000, 0.766
106.000, 0.672
107.000, 0.667
108.000, 0.550
109.000, 0.470
110.000, 0.227
111.000, 0.202
112.000, 0.026
113.000, -0.175
114.000, -0.281
115.000, -0.289
116.000, -0.379
117.000, -0.553
118.000, -0.721
119.000, -0.786
120.000, -0.872
121.000, -0.848
122.000, -0.945
123.000, -0.968
124.000, -0.999
125.000, -0.997
126.000, -0.983
127.000, -0.979
128.000, -0.939
129.000, -0.907
130.000, -0.781
131.000, -0.693
132.000, -0.686
133.000, -0.556
134.000, -0.415
135.000, -0.252
136.000, -0.218
137.000, 0.040
138.000, 0.075
139.000, 0.225
140.000, 0.278
141.000, 0.474
142.000, 0.548
143.000, 0.630
144.000, 0.750
145.000, 0.834
146.000, 0.829
147.000, 0.917
148.000, 0.950
149.000, 0.993
150.000, 0.999
151.000, 0.999
152.000, 0.955
153.000, 0.957
154.000, 0.901
155.000, 0.816
156.000, 0.721
157.000, 0.656
158.000, 0.466
159.000, 0.404
160.000, 0.358
161.000, 0.242
162.000, 0.107
163.000, -0.146
164.000, -0.251
165.000, -0.229
166.000, -0.367
167.000, -0.484
168.000, -0.702
169.000, -0.717
170.000, -0.747
171.000, -0.898
172.000, -0.909
173.000, -0.981
174.000, -0.989
175.000, -0.997
176.000, -1.000
177.000, -0.990
178.000, -0.900
179.000, -0.856
180.000, -0.764
181.000, -0.734
182.000, -0.596
183.000, -0.470
184.000, -0.421
185.000, -0.244
186.000, -0.213
187.000, -0.004
188.000, 0.015
189.000, 0.213
190.000, 0.266
191.000, 0.413
192.000, 0.477
193.000, 0.614
194.000, 0.740
195.000, 0.821
196.000, 0.882
197.000, 0.952
198.000, 0.983
199.000, 0.985
200.000, 1.000
201.000, 0.983
202.000, 0.955
203.000, 0.962
204.000, 0.851
205.000, 0.879
206.000, 0.696
207.000, 0.646
208.000, 0.541
209.000, 0.505
210.000, 0.393
211.000, 0.181
212.000, 0.169
213.000, -0.101
214.000, -0.223
215.000, -0.301
216.000, -0.427
217.000, -0.431
218.000, -0.545
219.000, -0.736
220.000, -0.818
221.000, -0.873
222.000, -0.894
223.000, -0.944
224.000, -0.966
225.000, -1.000
226.000, -0.999
227.000, -0.995
228.000, -0.955
229.000, -0.856
230.000, -0.804
231.000, -0.784
232.000, -0.640
233.000, -0.647
234.000, -0.480
235.000, -0.310
236.000, -0.145
237.000, -0.116
238.000, 0.061
239.000, 0.210
240.000, 0.172
241.000, 0.354
242.000, 0.512
243.000, 0.542
244.000, 0.718
245.000, 0.724
246.000, 0.788
247.000, 0.926
248.000, 0.954
249.000, 0.987
250.000, 0.999
251.000, 0.992
252.000, 0.992
253.000, 0.976
254.000, 0.914
255.000, 0.818
256.000, 0.776
257.000, 0.689
258.000, 0.657
259.000, 0.545
260.000, 0.292
261.000, 0.252
262.000, 0.170
263.000, 0.030
264.000, -0.167
265.000, -0.193
266.000, -0.412
267.000, -0.422
268.000, -0.548
269.000, -0.706
270.000, -0.797
271.000, -0.847
272.000, -0.892
273.000, -0.935
274.000, -0.975
275.000, -0.987
276.000, -0.999
277.000, -0.981
278.000, -0.961
279.000, -0.913
280.000, -0.811
281.000, -0.842
